customer_id,gender,age,age_group,occupation,married,customer_segment,credit_sco,balance,monthly_ir,tenure_ye,nums_card,nums_service,active_member,digital_behavior,engagement_score,engagement_category,is_highly_engaged,loyalty_level,customer_value,risk_score,risk_segment,current_churn_risk,exit,churn_status,customer_region
33884,Male,55,46-55,Teacher / Lecturer,3,Emerging,670,30040377,20000000,1,3,1,0,offline,13,Low,0,Bronze,Low Value,0.3398,Low,High Risk,0,Active,North East
33885,Male,60,56-65,Manager / Executive,1,Affluent,702,107878449,53000000,3,2,6,0,offline,28,Medium,0,Bronze,Medium Value,0.1719,Low,High Risk,0,Active,East of England
33886,Male,69,65+,Retired,1,Emerging,682,132948555,19000000,4,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3118,Low,High Risk,0,Active,South East
33887,Female,64,56-65,Teacher / Lecturer,1,Emerging,657,87052455,25000000,3,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.2925,Low,High Risk,0,Active,South East
33888,Female,78,65+,Accounting / Finance,1,Emerging,701,97697776,17000000,3,2,3,0,offline,17,Low,0,Bronze,Low Value,0.2766,Low,High Risk,0,Active,Other UK Region
33889,Male,38,36-45,Manual Worker,1,Mass,647,12206523,14000000,4,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.3607,Low,Already Churned,1,Churned,Other UK Region
33890,Female,30,26-35,Student / Homemaker,0,Mass,603,3199877,4000000,1,3,1,0,offline,13,Low,0,Bronze,Low Value,0.4658,Medium,Already Churned,1,Churned,Other UK Region
33891,Male,64,56-65,Manual Worker,1,Mass,694,6941438,9000000,2,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3555,Low,High Risk,0,Active,West Midlands
33892,Male,34,26-35,Teacher / Lecturer,1,Emerging,665,29048528,15000000,4,2,2,0,offline,14,Low,0,Bronze,Low Value,0.3427,Low,High Risk,0,Active,South East
33893,Female,50,46-55,Office Worker / Civil Servant,1,Emerging,653,38818966,27000000,4,4,3,0,offline,23,Medium,0,Bronze,Medium Value,0.3147,Low,High Risk,0,Active,East of England
33894,Female,58,56-65,Manual Worker,1,Mass,663,4692742,10000000,0,2,2,1,mobile,68,High,1,Bronze,Medium Value,0.2717,Low,Medium Risk,0,Active,South East
33895,Male,90,65+,Small Business Owner,0,Priority,778,423008492,128000000,3,5,6,0,offline,38,High,1,Silver,High Value,0.1554,Low,High Risk,0,Active,South East
33896,Female,48,46-55,Engineer / IT Professional,1,Affluent,729,40332275,56000000,1,5,3,1,mobile,72,High,1,Silver,High Value,0.1162,Low,Low Risk,0,Active,West Midlands
33897,Male,34,26-35,Teacher / Lecturer,0,Emerging,608,38640431,17000000,4,4,2,0,offline,20,Low,0,Bronze,Medium Value,0.3922,Low,High Risk,0,Active,South East
33898,Female,43,36-45,Manual Worker,1,Emerging,635,15388017,17000000,4,3,2,0,offline,16,Low,0,Bronze,Low Value,0.3764,Low,Already Churned,1,Churned,South East
33899,Female,52,46-55,Engineer / IT Professional,1,Affluent,655,66803966,48000000,0,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2766,Low,High Risk,0,Active,South West
33900,Male,46,46-55,Teacher / Lecturer,0,Mass,620,9149054,12000000,1,1,2,0,offline,10,Low,0,Bronze,Low Value,0.4076,Medium,Already Churned,1,Churned,South East
33901,Female,49,46-55,Student / Homemaker,1,Mass,634,10389900,6000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.4166,Medium,High Risk,0,Active,West Midlands
33902,Male,45,36-45,Business / Sales,1,Emerging,679,23731466,24000000,3,2,7,0,offline,32,Medium,0,Bronze,Medium Value,0.2506,Low,High Risk,0,Active,North East
33903,Male,35,26-35,Business / Sales,1,Emerging,729,12051191,21000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3188,Low,High Risk,0,Active,South East
33904,Female,30,26-35,Engineer / IT Professional,1,Priority,737,15430372,61000000,0,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.2203,Low,High Risk,0,Active,South East
33905,Male,51,46-55,Retired,0,Mass,677,6238059,10000000,0,3,6,0,offline,31,Medium,0,Bronze,Medium Value,0.3092,Low,High Risk,0,Active,East of England
33906,Male,46,46-55,Office Worker / Civil Servant,1,Emerging,644,41485487,21000000,0,1,5,1,mobile,75,High,1,Bronze,High Value,0.2049,Low,Medium Risk,0,Active,South East
33907,Female,78,65+,Accounting / Finance,1,Emerging,696,21604168,24000000,2,2,3,1,mobile,64,High,1,Silver,Medium Value,0.1798,Low,Low Risk,0,Active,South East
33908,Female,55,46-55,Manual Worker,2,Mass,678,9138322,11000000,3,3,4,1,mobile,70,High,1,Gold,Medium Value,0.2216,Low,Low Risk,0,Active,South East
33909,Female,53,46-55,Engineer / IT Professional,1,Affluent,751,97110640,58000000,3,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.1981,Low,High Risk,0,Active,East Midlands
33910,Male,55,46-55,Small Business Owner,0,Priority,794,1000000000,180000000,2,4,8,0,offline,42,High,1,Silver,High Value,0.12,Low,High Risk,0,Active,West Midlands
33911,Female,67,65+,Business / Sales,0,Mass,696,3641654,12000000,0,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3552,Low,High Risk,0,Active,North East
33912,Male,35,26-35,Student / Homemaker,1,Mass,635,5216013,7000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.4094,Medium,Already Churned,1,Churned,East of England
33913,Male,50,46-55,Accounting / Finance,1,Emerging,648,25696405,19000000,3,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.3407,Low,High Risk,0,Active,West Midlands
33914,Female,48,46-55,Retired,0,Emerging,654,24014114,20000000,2,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3585,Low,High Risk,0,Active,West Midlands
33915,Male,45,36-45,Business / Sales,1,Emerging,661,28954191,23000000,3,2,1,1,mobile,60,High,1,Gold,Medium Value,0.2382,Low,Low Risk,0,Active,Other UK Region
33916,Male,35,26-35,Small Business Owner,1,Priority,647,162639311,86000000,3,2,6,0,offline,28,Medium,0,Bronze,Medium Value,0.2199,Low,High Risk,0,Active,West Midlands
33917,Female,48,46-55,Student / Homemaker,1,Mass,569,5939024,8000000,0,2,4,1,mobile,74,High,1,Bronze,Medium Value,0.3418,Low,Already Churned,1,Churned,South East
33918,Male,55,46-55,Engineer / IT Professional,0,Emerging,629,40429232,27000000,4,4,1,0,offline,16,Low,0,Bronze,Low Value,0.3632,Low,High Risk,0,Active,North East
33919,Male,43,36-45,Office Worker / Civil Servant,3,Emerging,705,24345115,26000000,1,4,3,1,mobile,71,High,1,Silver,Medium Value,0.1703,Low,Already Churned,1,Churned,South East
33920,Male,43,36-45,Office Worker / Civil Servant,2,Emerging,624,97338298,27000000,4,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3201,Low,High Risk,0,Active,South East
33921,Male,70,65+,Accounting / Finance,0,Emerging,653,39103256,27000000,3,3,2,0,offline,16,Low,0,Bronze,Low Value,0.3271,Low,Already Churned,1,Churned,West Midlands
33922,Male,86,65+,Teacher / Lecturer,0,Emerging,658,43238431,25000000,3,5,2,0,offline,22,Medium,0,Bronze,Medium Value,0.3249,Low,Already Churned,1,Churned,South East
33923,Male,39,36-45,Student / Homemaker,2,Mass,626,2518251,6000000,2,3,5,0,offline,28,Medium,0,Bronze,Medium Value,0.3917,Low,Already Churned,1,Churned,North East
33924,Male,77,65+,Engineer / IT Professional,1,Affluent,720,189729377,56000000,2,1,2,0,offline,10,Low,0,Bronze,Low Value,0.2151,Low,High Risk,0,Active,London
33925,Female,39,36-45,Business / Sales,2,Emerging,660,19469014,18000000,2,5,1,0,offline,19,Low,0,Bronze,Low Value,0.359,Low,Already Churned,1,Churned,North East
33926,Female,56,56-65,Office Worker / Civil Servant,1,Emerging,672,27396455,26000000,0,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.2894,Low,High Risk,0,Active,South East
33927,Female,30,26-35,Manager / Executive,1,Affluent,641,50928810,51000000,1,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3024,Low,High Risk,0,Active,West Midlands
33928,Male,43,36-45,Office Worker / Civil Servant,1,Emerging,693,34897375,25000000,1,2,8,1,mobile,91,High,1,Silver,High Value,0.1125,Low,Low Risk,0,Active,South East
33929,Female,25,18-25,Office Worker / Civil Servant,2,Emerging,690,12063797,22000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3268,Low,Already Churned,1,Churned,West Midlands
33930,Female,69,65+,Small Business Owner,2,Priority,727,159623539,136000000,2,4,8,0,offline,42,High,1,Silver,High Value,0.1421,Low,High Risk,0,Active,South East
33931,Female,75,65+,Manager / Executive,0,Affluent,672,96155329,50000000,2,4,6,0,offline,34,Medium,0,Bronze,Medium Value,0.2013,Low,High Risk,0,Active,South East
33932,Female,39,36-45,Teacher / Lecturer,1,Emerging,690,34418165,34000000,1,3,2,1,mobile,72,High,1,Silver,High Value,0.1726,Low,Low Risk,0,Active,South East
33933,Female,61,56-65,Manual Worker,2,Mass,590,27827114,10000000,1,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.4032,Medium,Already Churned,1,Churned,West Midlands
33934,Male,82,65+,Business / Sales,1,Affluent,708,134414223,44000000,3,4,2,1,mobile,70,High,1,Gold,High Value,0.1262,Low,Low Risk,0,Active,South East
33935,Male,61,56-65,Retired,1,Mass,589,1964610,7000000,0,2,3,1,mobile,64,High,1,Bronze,Medium Value,0.3497,Low,Medium Risk,0,Active,South East
33936,Female,38,36-45,Accounting / Finance,1,Emerging,742,58171827,25000000,3,5,3,0,offline,26,Medium,0,Bronze,Medium Value,0.2668,Low,High Risk,0,Active,South East
33937,Male,35,26-35,Small Business Owner,1,Priority,760,125636910,134000000,3,2,3,0,offline,17,Low,0,Bronze,Low Value,0.2075,Low,High Risk,0,Active,South East
33938,Female,46,46-55,Teacher / Lecturer,1,Emerging,690,13716007,21000000,0,2,2,1,mobile,61,High,1,Bronze,Medium Value,0.2097,Low,Medium Risk,0,Active,South East
33939,Female,40,36-45,Business / Sales,0,Emerging,674,8551119,31000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3164,Low,High Risk,0,Active,East Midlands
33940,Female,79,65+,Manual Worker,1,Mass,635,38546519,12000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3753,Low,Already Churned,1,Churned,East of England
33941,Female,64,56-65,Engineer / IT Professional,1,Affluent,714,166441978,45000000,3,4,5,0,offline,31,Medium,0,Bronze,Medium Value,0.1891,Low,High Risk,0,Active,North East
33942,Male,64,56-65,Office Worker / Civil Servant,1,Emerging,730,19650073,26000000,0,3,1,0,offline,13,Low,0,Bronze,Low Value,0.3029,Low,High Risk,0,Active,South East
33943,Male,33,26-35,Manager / Executive,1,Priority,752,100575110,114000000,4,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.2102,Low,High Risk,0,Active,London
33944,Female,43,36-45,Student / Homemaker,1,Mass,578,7126209,6000000,3,5,3,0,offline,26,Medium,0,Bronze,Medium Value,0.4521,Medium,High Risk,0,Active,South East
33945,Female,41,36-45,Teacher / Lecturer,0,Emerging,715,20148786,29000000,1,1,2,0,offline,10,Low,0,Bronze,Low Value,0.2841,Low,Already Churned,1,Churned,South East
33946,Male,47,46-55,Teacher / Lecturer,1,Emerging,621,59834028,26000000,3,5,2,0,offline,22,Medium,0,Bronze,Medium Value,0.356,Low,High Risk,0,Active,South West
33947,Female,62,56-65,Teacher / Lecturer,1,Emerging,719,43567928,29000000,4,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.2498,Low,High Risk,0,Active,East of England
33948,Female,30,26-35,Student / Homemaker,1,Mass,600,3487777,5000000,2,3,6,0,offline,31,Medium,0,Bronze,Medium Value,0.4033,Medium,High Risk,0,Active,South East
33949,Female,51,46-55,Business / Sales,1,Emerging,584,84661943,23000000,4,3,2,0,offline,16,Low,0,Bronze,Low Value,0.3948,Low,High Risk,0,Active,West Midlands
33950,Male,62,56-65,Teacher / Lecturer,1,Emerging,700,19410653,28000000,0,2,1,0,offline,10,Low,0,Bronze,Low Value,0.2991,Low,High Risk,0,Active,South East
33951,Male,44,36-45,Teacher / Lecturer,0,Affluent,705,40359320,37000000,3,2,3,0,offline,17,Low,0,Bronze,Low Value,0.2472,Low,High Risk,0,Active,South East
33952,Male,84,65+,Teacher / Lecturer,1,Emerging,664,21332138,20000000,0,2,4,1,mobile,73,High,1,Bronze,Medium Value,0.2074,Low,Medium Risk,0,Active,South West
33953,Female,48,46-55,Student / Homemaker,2,Mass,644,18069938,9000000,1,5,1,1,mobile,64,High,1,Silver,Medium Value,0.2889,Low,Low Risk,0,Active,South East
33954,Female,71,65+,Manager / Executive,1,Priority,715,115960853,112000000,2,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.1835,Low,High Risk,0,Active,Other UK Region
33955,Male,49,46-55,Engineer / IT Professional,1,Emerging,648,62185443,33000000,3,1,3,0,offline,14,Low,0,Bronze,Low Value,0.302,Low,High Risk,0,Active,South East
33956,Male,44,36-45,Retired,0,Mass,650,4790897,9000000,1,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3664,Low,Already Churned,1,Churned,South East
33957,Male,56,56-65,Manager / Executive,1,Priority,668,217798367,98000000,3,5,5,0,offline,34,Medium,0,Bronze,Medium Value,0.2079,Low,High Risk,0,Active,South East
33958,Female,51,46-55,Teacher / Lecturer,1,Emerging,581,29294103,16000000,4,5,6,0,offline,38,High,1,Silver,Medium Value,0.3746,Low,High Risk,0,Active,South East
33959,Female,63,56-65,Manual Worker,2,Mass,696,10039925,11000000,2,4,1,0,offline,16,Low,0,Bronze,Low Value,0.345,Low,High Risk,0,Active,Other UK Region
33960,Male,37,36-45,Engineer / IT Professional,3,Affluent,674,59906340,52000000,4,2,2,1,mobile,61,High,1,Gold,High Value,0.15,Low,Low Risk,0,Active,South East
33961,Female,73,65+,Accounting / Finance,1,Emerging,706,31888345,28000000,0,2,3,1,mobile,68,High,1,Bronze,High Value,0.1631,Low,Medium Risk,0,Active,West Midlands
33962,Male,47,46-55,Retired,1,Mass,640,24779289,11000000,2,2,3,0,offline,17,Low,0,Bronze,Low Value,0.3651,Low,High Risk,0,Active,North East
33963,Male,41,36-45,Engineer / IT Professional,2,Affluent,676,26021074,38000000,1,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2495,Low,High Risk,0,Active,South East
33964,Male,39,36-45,Retired,1,Mass,596,16935803,12000000,1,5,2,0,offline,22,Medium,0,Bronze,Medium Value,0.4242,Medium,Already Churned,1,Churned,South East
33965,Female,38,36-45,Retired,1,Emerging,693,10036173,21000000,0,1,3,0,offline,14,Low,0,Bronze,Low Value,0.303,Low,High Risk,0,Active,London
33966,Female,20,18-25,Manager / Executive,0,Affluent,694,36340452,51000000,2,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2035,Low,High Risk,0,Active,South East
33967,Female,52,46-55,Manager / Executive,1,Priority,734,45436371,60000000,1,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.2198,Low,High Risk,0,Active,South East
33968,Male,44,36-45,Manual Worker,1,Mass,745,39244154,14000000,1,2,3,1,mobile,68,High,1,Silver,High Value,0.1886,Low,Low Risk,0,Active,West Midlands
33969,Female,32,26-35,Engineer / IT Professional,1,Affluent,728,27314272,47000000,0,2,6,0,offline,28,Medium,0,Bronze,Medium Value,0.1944,Low,High Risk,0,Active,South East
33970,Male,32,26-35,Office Worker / Civil Servant,1,Emerging,745,16367292,20000000,0,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2671,Low,High Risk,0,Active,South East
33971,Male,38,36-45,Manual Worker,1,Emerging,688,4654161,16000000,0,1,2,1,mobile,56,High,1,Bronze,Medium Value,0.2348,Low,Medium Risk,0,Active,South East
33972,Male,63,56-65,Teacher / Lecturer,1,Emerging,703,37702615,33000000,1,2,3,0,offline,17,Low,0,Bronze,Low Value,0.256,Low,High Risk,0,Active,East of England
33973,Female,50,46-55,Manual Worker,1,Emerging,606,13147333,17000000,1,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3823,Low,Already Churned,1,Churned,London
33974,Female,26,26-35,Engineer / IT Professional,0,Emerging,715,19210416,24000000,2,1,3,0,offline,14,Low,0,Bronze,Low Value,0.2822,Low,Already Churned,1,Churned,North East
33975,Male,34,26-35,Office Worker / Civil Servant,1,Emerging,661,81307719,24000000,2,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3163,Low,High Risk,0,Active,South East
33976,Male,48,46-55,Office Worker / Civil Servant,0,Emerging,686,13353764,19000000,2,1,4,0,offline,18,Low,0,Bronze,Low Value,0.2981,Low,High Risk,0,Active,West Midlands
33977,Male,39,36-45,Office Worker / Civil Servant,1,Emerging,700,40867794,24000000,4,1,2,0,offline,10,Low,0,Bronze,Low Value,0.2856,Low,High Risk,0,Active,South East
33978,Female,49,46-55,Accounting / Finance,1,Emerging,724,26537301,26000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.2868,Low,High Risk,0,Active,West Midlands
33979,Female,33,26-35,Manager / Executive,0,Priority,743,378447909,155000000,0,3,8,0,offline,39,High,1,Bronze,High Value,0.1317,Low,High Risk,0,Active,South East
33980,Male,90,65+,Accounting / Finance,3,Mass,665,39135662,14000000,1,2,2,0,offline,14,Low,0,Bronze,Low Value,0.3411,Low,High Risk,0,Active,North East
33981,Male,68,65+,Accounting / Finance,0,Emerging,765,118095241,32000000,2,4,6,0,offline,34,Medium,0,Bronze,Medium Value,0.2068,Low,High Risk,0,Active,South East
33982,Female,38,36-45,Accounting / Finance,1,Emerging,648,29187287,29000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3441,Low,High Risk,0,Active,West Midlands
33983,Female,59,56-65,Business / Sales,1,Mass,644,6326814,11000000,0,2,1,0,offline,10,Low,0,Bronze,Low Value,0.4026,Medium,Already Churned,1,Churned,North East
33984,Male,82,65+,Business / Sales,1,Affluent,676,11609618,38000000,1,3,6,0,offline,31,Medium,0,Bronze,Medium Value,0.2468,Low,Already Churned,1,Churned,South West
33985,Female,40,36-45,Office Worker / Civil Servant,1,Emerging,703,41880292,24000000,3,2,6,0,offline,28,Medium,0,Bronze,Medium Value,0.2353,Low,High Risk,0,Active,East of England
33986,Male,58,56-65,Student / Homemaker,3,Mass,722,34521718,8000000,2,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3321,Low,Already Churned,1,Churned,South East
33987,Male,40,36-45,Student / Homemaker,0,Mass,626,24259251,6000000,3,3,1,0,offline,13,Low,0,Bronze,Low Value,0.4144,Medium,High Risk,0,Active,West Midlands
33988,Female,64,56-65,Student / Homemaker,1,Mass,713,2089183,6000000,0,2,6,1,mobile,71,High,1,Bronze,Medium Value,0.2024,Low,Medium Risk,0,Active,East Midlands
33989,Female,43,36-45,Small Business Owner,1,Priority,741,94896064,76000000,0,4,5,1,mobile,82,High,1,Bronze,High Value,0.0809,Low,Medium Risk,0,Active,West Midlands
33990,Male,43,36-45,Business / Sales,1,Emerging,664,107876970,33000000,3,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2919,Low,High Risk,0,Active,East Midlands
33991,Male,42,36-45,Teacher / Lecturer,0,Emerging,649,13321537,24000000,1,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3501,Low,High Risk,0,Active,East Midlands
33992,Female,50,46-55,Office Worker / Civil Servant,1,Emerging,663,69632252,13000000,4,5,1,0,offline,19,Low,0,Bronze,Low Value,0.3506,Low,High Risk,0,Active,South East
33993,Female,38,36-45,Engineer / IT Professional,2,Affluent,720,36813290,51000000,1,3,2,0,offline,16,Low,0,Bronze,Low Value,0.2348,Low,High Risk,0,Active,West Midlands
33994,Male,69,65+,Manual Worker,1,Mass,621,37624169,14000000,1,4,2,1,mobile,67,High,1,Silver,High Value,0.2806,Low,Low Risk,0,Active,South East
33995,Male,38,36-45,Manual Worker,1,Mass,618,35622503,12000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.4057,Medium,Already Churned,1,Churned,South East
33996,Male,41,36-45,Teacher / Lecturer,1,Mass,729,13691952,14000000,0,3,3,1,mobile,69,High,1,Bronze,Medium Value,0.2013,Low,Medium Risk,0,Active,North East
33997,Male,50,46-55,Office Worker / Civil Servant,1,Emerging,750,36493041,19000000,4,1,2,0,offline,10,Low,0,Bronze,Low Value,0.2969,Low,High Risk,0,Active,North East
33998,Female,61,56-65,Engineer / IT Professional,1,Affluent,628,19511735,41000000,0,2,5,1,mobile,67,High,1,Bronze,Medium Value,0.19,Low,Medium Risk,0,Active,North East
33999,Female,57,56-65,Manual Worker,1,Mass,677,14129978,11000000,0,4,1,1,mobile,60,High,1,Bronze,Medium Value,0.2549,Low,Already Churned,1,Churned,South West
34000,Female,90,65+,Manual Worker,1,Mass,717,28881029,13000000,2,3,1,1,mobile,68,High,1,Silver,Medium Value,0.2193,Low,Low Risk,0,Active,South East
34001,Male,46,46-55,Small Business Owner,0,Priority,728,185199909,138000000,1,5,5,1,mobile,86,High,1,Silver,High Value,0.0728,Low,Low Risk,0,Active,South East
34002,Male,28,26-35,Business / Sales,0,Emerging,694,26749041,27000000,3,2,8,0,offline,36,High,1,Silver,Medium Value,0.2157,Low,High Risk,0,Active,North East
34003,Female,56,56-65,Office Worker / Civil Servant,3,Affluent,684,173699675,28000000,4,5,3,0,offline,26,Medium,0,Bronze,Medium Value,0.2636,Low,High Risk,0,Active,South East
34004,Female,40,36-45,Business / Sales,1,Mass,672,7465317,11000000,3,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3351,Low,High Risk,0,Active,Other UK Region
34005,Male,68,65+,Business / Sales,1,Mass,647,7419067,14000000,0,2,1,1,mobile,53,High,1,Bronze,Medium Value,0.2867,Low,Medium Risk,0,Active,East of England
34006,Male,43,36-45,Manual Worker,1,Mass,645,19384349,12000000,1,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.3486,Low,High Risk,0,Active,East Midlands
